"time_stamp,""humidity"",""temperature"",""topic"""
"2024-12-19 20:10:32.118778000,""7"",""19"",""DHT11"""
"2024-12-19 00:45:18.293723000,""23"",""19"",""DHT11"""
"2024-12-19 17:21:24.829715000,""1"",""19"",""DHT11"""
"2024-12-19 20:11:46.212759000,""33"",""20"",""DHT11"""
"2024-12-19 00:46:16.327672000,""15"",""20"",""DHT11"""
"2024-12-19 20:18:20.407210000,""32"",""19"",""DHT11"""
"2024-12-19 17:22:04.605759000,""11"",""19"",""DHT11"""
"2024-12-19 17:21:33.540746000,""1"",""19"",""DHT11"""
"2024-12-19 20:09:42.039543000,""37"",""20"",""DHT11"""
"2024-12-19 20:04:56.059255000,""31"",""19"",""DHT11"""
"2024-12-19 17:33:17.742177000,""37"",""20"",""DHT11"""
"2024-12-19 20:22:47.272205000,""1"",""19"",""DHT11"""
"2024-12-19 20:18:04.955250000,""1"",""20"",""DHT11"""
"2024-12-19 00:46:41.009677000,""23"",""20"",""DHT11"""
"2024-12-19 20:01:51.566506000,""37"",""19"",""DHT11"""
"2024-12-19 17:15:09.696724000,""1"",""20"",""DHT11"""
"2024-12-19 17:18:06.979431000,""34"",""20"",""DHT11"""
"2024-12-19 17:12:12.873456000,""6"",""19"",""DHT11"""
"2024-12-19 17:34:32.951789000,""34"",""20"",""DHT11"""
"2024-12-19 17:33:50.154610000,""1"",""20"",""DHT11"""
"2024-12-19 20:21:58.315305000,""33"",""19"",""DHT11"""
"2024-12-19 20:08:14.676772000,""27"",""19"",""DHT11"""
"2024-12-19 17:30:25.469124000,""5"",""20"",""DHT11"""
"2024-12-19 17:28:39.975610000,""35"",""20"",""DHT11"""
"2024-12-19 20:20:30.194751000,""33"",""20"",""DHT11"""
"2024-12-19 20:02:41.230828000,""35"",""19"",""DHT11"""
"2024-12-19 20:13:30.219882000,""32"",""20"",""DHT11"""
"2024-12-19 17:30:11.175428000,""35"",""20"",""DHT11"""
"2024-12-19 17:16:04.112148000,""37"",""20"",""DHT11"""
"2024-12-19 17:29:10.060482000,""37"",""20"",""DHT11"""
"2024-12-19 20:27:06.315246000,""25"",""19"",""DHT11"""
"2024-12-19 17:33:59.513600000,""37"",""20"",""DHT11"""
"2024-12-19 20:13:27.178730000,""32"",""19"",""DHT11"""
"2024-12-19 20:06:21.512381000,""32"",""19"",""DHT11"""
"2024-12-19 20:03:32.117104000,""37"",""19"",""DHT11"""
"2024-12-19 17:27:35.167166000,""1"",""20"",""DHT11"""
"2024-12-19 17:35:24.907634000,""32"",""19"",""DHT11"""
"2024-12-19 17:30:21.051509000,""4"",""20"",""DHT11"""
"2024-12-19 17:12:54.607831000,""1"",""19"",""DHT11"""
"2024-12-19 20:13:45.045486000,""28"",""19"",""DHT11"""
"2024-12-19 20:23:28.709722000,""27"",""19"",""DHT11"""
"2024-12-19 17:14:37.249057000,""35"",""20"",""DHT11"""
"2024-12-19 20:16:05.442740000,""27"",""20"",""DHT11"""
"2024-12-19 20:20:06.300676000,""31"",""20"",""DHT11"""
"2024-12-19 00:45:34.591894000,""23"",""19"",""DHT11"""
"2024-12-19 17:17:13.809726000,""37"",""20"",""DHT11"""
"2024-12-19 17:31:36.399885000,""3"",""20"",""DHT11"""
"2024-12-19 20:08:11.267660000,""32"",""19"",""DHT11"""
"2024-12-19 20:17:30.469726000,""27"",""20"",""DHT11"""
"2024-12-19 20:24:18.820498000,""32"",""19"",""DHT11"""
"2024-12-19 17:26:56.473799000,""37"",""20"",""DHT11"""
"2024-12-19 20:18:22.062656000,""1"",""19"",""DHT11"""
"2024-12-19 20:10:24.149978000,""32"",""19"",""DHT11"""
"2024-12-19 20:01:35.262548000,""8"",""19"",""DHT11"""
"2024-12-19 20:12:12.377623000,""35"",""20"",""DHT11"""
"2024-12-19 17:31:28.812009000,""37"",""20"",""DHT11"""
"2024-12-19 17:30:19.772453000,""34"",""20"",""DHT11"""
"2024-12-19 20:10:36.292984000,""3"",""19"",""DHT11"""
"2024-12-19 20:15:54.077117000,""32"",""20"",""DHT11"""
"2024-12-19 17:29:55.843838000,""33"",""20"",""DHT11"""
"2024-12-19 17:17:51.776938000,""37"",""20"",""DHT11"""
"2024-12-19 17:28:12.607797000,""37"",""20"",""DHT11"""
"2024-12-19 17:26:28.371876000,""33"",""20"",""DHT11"""
"2024-12-19 17:33:20.157862000,""37"",""20"",""DHT11"""
"2024-12-19 20:18:38.241438000,""32"",""20"",""DHT11"""
"2024-12-19 17:23:11.458918000,""4"",""20"",""DHT11"""
"2024-12-19 17:25:55.342004000,""35"",""20"",""DHT11"""
"2024-12-19 17:18:25.607974000,""35"",""20"",""DHT11"""
"2024-12-19 17:14:14.437581000,""37"",""20"",""DHT11"""
"2024-12-19 20:22:53.731104000,""27"",""19"",""DHT11"""
"2024-12-19 17:24:52.795406000,""5"",""20"",""DHT11"""
"2024-12-19 17:35:33.264292000,""34"",""19"",""DHT11"""
"2024-12-19 17:21:39.602890000,""2"",""19"",""DHT11"""
"2024-12-19 20:11:00.592900000,""1"",""19"",""DHT11"""
"2024-12-19 17:30:17.873263000,""5"",""20"",""DHT11"""
"2024-12-19 17:23:45.590230000,""33"",""20"",""DHT11"""
"2024-12-19 20:17:33.131501000,""28"",""20"",""DHT11"""
"2024-12-19 20:24:30.587750000,""5"",""19"",""DHT11"""
"2024-12-19 17:29:13.714619000,""35"",""20"",""DHT11"""
"2024-12-19 20:15:15.978705000,""34"",""19"",""DHT11"""
"2024-12-19 17:24:45.575683000,""1"",""20"",""DHT11"""
"2024-12-19 20:22:15.766758000,""4"",""19"",""DHT11"""
"2024-12-19 17:28:33.509887000,""1"",""20"",""DHT11"""
"2024-12-19 00:48:04.485089000,""20"",""20"",""DHT11"""
"2024-12-19 20:05:36.945524000,""33"",""19"",""DHT11"""
"2024-12-19 20:26:12.754005000,""2"",""19"",""DHT11"""
"2024-12-19 20:17:14.512899000,""35"",""19"",""DHT11"""
"2024-12-19 20:19:16.210640000,""1"",""20"",""DHT11"""
"2024-12-19 20:06:40.108085000,""28"",""19"",""DHT11"""
"2024-12-19 00:48:08.285063000,""20"",""20"",""DHT11"""
"2024-12-19 20:25:43.182214000,""27"",""19"",""DHT11"""
"2024-12-19 20:26:22.245858000,""31"",""19"",""DHT11"""
"2024-12-19 00:47:41.310370000,""23"",""20"",""DHT11"""
"2024-12-19 20:03:51.886099000,""35"",""19"",""DHT11"""
"2024-12-19 20:12:55.634942000,""31"",""19"",""DHT11"""
"2024-12-19 00:45:38.007768000,""23"",""19"",""DHT11"""
"2024-12-19 17:33:31.784389000,""32"",""20"",""DHT11"""
"2024-12-19 17:33:43.558836000,""37"",""20"",""DHT11"""
"2024-12-19 20:10:06.338635000,""27"",""20"",""DHT11"""
"2024-12-19 20:06:31.375687000,""32"",""19"",""DHT11"""
"2024-12-19 20:19:16.588983000,""2"",""20"",""DHT11"""
"2024-12-19 20:12:29.453997000,""3"",""19"",""DHT11"""
"2024-12-19 17:11:42.554391000,""1"",""19"",""DHT11"""
"2024-12-19 17:11:53.298978000,""1"",""19"",""DHT11"""
"2024-12-19 20:15:49.533720000,""28"",""20"",""DHT11"""
"2024-12-19 20:05:15.424077000,""2"",""19"",""DHT11"""
"2024-12-19 20:05:17.703956000,""31"",""19"",""DHT11"""
"2024-12-19 20:03:28.697537000,""34"",""19"",""DHT11"""
"2024-12-19 20:24:03.012468000,""28"",""19"",""DHT11"""
"2024-12-19 20:08:49.207983000,""32"",""19"",""DHT11"""
"2024-12-19 17:23:10.323591000,""35"",""20"",""DHT11"""
"2024-12-19 20:19:05.196569000,""5"",""20"",""DHT11"""
"2024-12-19 00:47:09.427578000,""23"",""20"",""DHT11"""
"2024-12-19 20:07:03.645430000,""32"",""19"",""DHT11"""
"2024-12-19 20:16:43.748618000,""33"",""20"",""DHT11"""
"2024-12-19 00:47:41.689753000,""23"",""20"",""DHT11"""
"2024-12-19 17:31:51.588490000,""6"",""20"",""DHT11"""
"2024-12-19 00:46:46.932753000,""23"",""20"",""DHT11"""
"2024-12-19 17:26:46.997618000,""32"",""20"",""DHT11"""
"2024-12-19 20:17:02.357639000,""5"",""20"",""DHT11"""
"2024-12-19 20:04:37.466852000,""27"",""19"",""DHT11"""
"2024-12-19 17:11:35.110541000,""1"",""19"",""DHT11"""
"2024-12-19 20:00:46.770378000,""37"",""19"",""DHT11"""
"2024-12-19 20:22:26.389000000,""26"",""19"",""DHT11"""
"2024-12-19 17:17:55.576886000,""35"",""20"",""DHT11"""
"2024-12-19 20:16:46.027416000,""31"",""20"",""DHT11"""
"2024-12-19 20:02:37.815416000,""34"",""19"",""DHT11"""
"2024-12-19 20:21:39.099272000,""28"",""19"",""DHT11"""
"2024-12-19 17:17:37.485509000,""37"",""20"",""DHT11"""
"2024-12-19 20:14:55.612606000,""1"",""19"",""DHT11"""
"2024-12-19 17:31:03.403025000,""37"",""20"",""DHT11"""
"2024-12-19 17:24:39.495750000,""37"",""20"",""DHT11"""
"2024-12-19 17:19:47.138897000,""34"",""19"",""DHT11"""
"2024-12-19 17:26:45.477427000,""34"",""20"",""DHT11"""
"2024-12-19 17:17:49.257762000,""37"",""20"",""DHT11"""
"2024-12-19 20:24:55.278665000,""33"",""19"",""DHT11"""
"2024-12-19 17:33:36.339620000,""4"",""20"",""DHT11"""
"2024-12-19 17:16:08.911590000,""35"",""20"",""DHT11"""
"2024-12-19 20:00:48.665805000,""1"",""19"",""DHT11"""
"2024-12-19 20:25:38.637080000,""26"",""19"",""DHT11"""
"2024-12-19 20:25:24.555486000,""27"",""19"",""DHT11"""
"2024-12-19 17:33:50.394652000,""35"",""20"",""DHT11"""
"2024-12-19 20:18:52.670348000,""7"",""20"",""DHT11"""
"2024-12-19 20:13:20.713737000,""27"",""19"",""DHT11"""
"2024-12-19 17:17:34.067160000,""37"",""20"",""DHT11"""
"2024-12-19 17:30:16.355378000,""6"",""20"",""DHT11"""
"2024-12-19 17:23:16.762098000,""37"",""20"",""DHT11"""
"2024-12-19 20:01:52.706043000,""1"",""19"",""DHT11"""
"2024-12-19 20:06:13.169914000,""32"",""19"",""DHT11"""
"2024-12-19 20:20:00.239126000,""1"",""20"",""DHT11"""
"2024-12-19 20:08:32.130421000,""33"",""19"",""DHT11"""
"2024-12-19 17:24:16.703393000,""6"",""20"",""DHT11"""
"2024-12-19 17:29:23.949228000,""35"",""20"",""DHT11"""
"2024-12-19 20:25:20.371985000,""28"",""19"",""DHT11"""
"2024-12-19 20:10:28.323886000,""2"",""20"",""DHT11"""
"2024-12-19 17:29:46.344716000,""37"",""20"",""DHT11"""
"2024-12-19 20:08:44.274887000,""26"",""19"",""DHT11"""
"2024-12-19 17:21:40.738738000,""37"",""19"",""DHT11"""
"2024-12-19 20:07:07.064170000,""32"",""19"",""DHT11"""
"2024-12-19 17:29:58.880641000,""35"",""20"",""DHT11"""
"2024-12-19 17:32:39.216723000,""31"",""20"",""DHT11"""
"2024-12-19 20:06:34.029705000,""33"",""19"",""DHT11"""
"2024-12-19 00:46:09.115290000,""20"",""19"",""DHT11"""
"2024-12-19 20:19:33.304047000,""35"",""20"",""DHT11"""
"2024-12-19 20:12:13.135811000,""31"",""19"",""DHT11"""
"2024-12-19 20:22:41.199295000,""28"",""19"",""DHT11"""
"2024-12-19 17:32:33.132816000,""28"",""20"",""DHT11"""
"2024-12-19 17:34:29.910491000,""35"",""20"",""DHT11"""
"2024-12-19 17:14:58.454891000,""37"",""20"",""DHT11"""
"2024-12-19 17:14:39.152365000,""37"",""20"",""DHT11"""
"2024-12-19 20:01:38.293505000,""8"",""19"",""DHT11"""
"2024-12-19 20:08:29.472349000,""33"",""19"",""DHT11"""
"2024-12-19 20:05:01.375181000,""27"",""19"",""DHT11"""
"2024-12-19 17:25:27.641974000,""31"",""20"",""DHT11"""
"2024-12-19 17:26:44.716284000,""35"",""20"",""DHT11"""
"2024-12-19 00:46:56.538488000,""20"",""20"",""DHT11"""
"2024-12-19 20:16:43.369453000,""31"",""20"",""DHT11"""
"2024-12-19 20:17:02.978312000,""32"",""20"",""DHT11"""
"2024-12-19 20:25:20.132521000,""33"",""19"",""DHT11"""
"2024-12-19 20:27:44.324459000,""31"",""19"",""DHT11"""
"2024-12-19 20:27:45.462351000,""32"",""19"",""DHT11"""
"2024-12-19 20:16:17.189958000,""31"",""20"",""DHT11"""
"2024-12-19 20:13:36.920084000,""32"",""19"",""DHT11"""
"2024-12-19 20:18:53.809741000,""33"",""20"",""DHT11"""
"2024-12-19 17:29:39.508311000,""33"",""20"",""DHT11"""
"2024-12-19 17:25:20.816547000,""34"",""20"",""DHT11"""
"2024-12-19 20:17:31.610549000,""28"",""20"",""DHT11"""
"2024-12-19 20:25:05.921447000,""32"",""19"",""DHT11"""
"2024-12-19 17:13:43.295097000,""1"",""20"",""DHT11"""
"2024-12-19 20:09:55.968321000,""28"",""20"",""DHT11"""
"2024-12-19 20:27:18.863792000,""27"",""19"",""DHT11"""
"2024-12-19 20:24:16.161284000,""27"",""19"",""DHT11"""
"2024-12-19 20:26:36.054163000,""32"",""19"",""DHT11"""
"2024-12-19 17:17:52.297172000,""37"",""20"",""DHT11"""
"2024-12-19 20:12:29.075753000,""4"",""20"",""DHT11"""
"2024-12-19 20:25:14.286646000,""33"",""19"",""DHT11"""
"2024-12-19 20:27:46.978622000,""32"",""19"",""DHT11"""
"2024-12-19 17:26:14.699600000,""34"",""20"",""DHT11"""
"2024-12-19 17:25:49.648391000,""2"",""20"",""DHT11"""
"2024-12-19 17:27:58.939785000,""37"",""20"",""DHT11"""
"2024-12-19 20:05:54.581393000,""34"",""19"",""DHT11"""
"2024-12-19 17:27:30.944615000,""7"",""20"",""DHT11"""
"2024-12-19 20:00:58.126399000,""7"",""19"",""DHT11"""
"2024-12-19 20:19:11.649386000,""37"",""20"",""DHT11"""
"2024-12-19 00:46:33.028790000,""20"",""20"",""DHT11"""
"2024-12-19 20:07:01.367730000,""34"",""19"",""DHT11"""
"2024-12-19 20:01:07.215551000,""7"",""19"",""DHT11"""
"2024-12-19 00:46:35.307833000,""20"",""20"",""DHT11"""
"2024-12-19 17:28:56.662141000,""35"",""20"",""DHT11"""
"2024-12-19 20:15:23.716561000,""32"",""19"",""DHT11"""
"2024-12-19 17:29:42.546858000,""37"",""20"",""DHT11"""
"2024-12-19 17:35:07.453488000,""34"",""20"",""DHT11"""
"2024-12-19 20:02:22.267376000,""9"",""19"",""DHT11"""
"2024-12-19 20:02:26.811932000,""1"",""19"",""DHT11"""
"2024-12-19 17:28:26.046482000,""37"",""20"",""DHT11"""
"2024-12-19 17:28:31.989552000,""37"",""20"",""DHT11"""
"2024-12-19 17:33:15.225323000,""34"",""20"",""DHT11"""
"2024-12-19 20:13:36.680733000,""5"",""19"",""DHT11"""
"2024-12-19 20:25:53.410177000,""27"",""19"",""DHT11"""
"2024-12-19 20:07:38.238659000,""32"",""19"",""DHT11"""
"2024-12-19 20:08:49.588429000,""28"",""19"",""DHT11"""
"2024-12-19 00:45:59.247461000,""23"",""19"",""DHT11"""
"2024-12-19 20:22:08.557155000,""28"",""19"",""DHT11"""
"2024-12-19 17:14:56.804000000,""34"",""20"",""DHT11"""
"2024-12-19 17:15:28.659707000,""34"",""20"",""DHT11"""
"2024-12-19 17:17:50.017182000,""1"",""20"",""DHT11"""
"2024-12-19 17:23:51.039624000,""37"",""20"",""DHT11"""
"2024-12-19 17:14:27.984386000,""1"",""20"",""DHT11"""
"2024-12-19 17:25:58.135583000,""37"",""20"",""DHT11"""
"2024-12-19 20:21:31.110945000,""28"",""19"",""DHT11"""
"2024-12-19 20:05:17.324468000,""31"",""19"",""DHT11"""
"2024-12-19 20:12:59.812242000,""5"",""19"",""DHT11"""
"2024-12-19 20:20:02.891912000,""32"",""20"",""DHT11"""
"2024-12-19 20:25:43.939988000,""28"",""19"",""DHT11"""
"2024-12-19 17:13:33.425294000,""34"",""20"",""DHT11"""
"2024-12-19 20:25:32.163637000,""34"",""19"",""DHT11"""
"2024-12-19 17:22:29.366520000,""2"",""20"",""DHT11"""
"2024-12-19 20:23:57.562804000,""33"",""19"",""DHT11"""
"2024-12-19 20:04:12.752073000,""1"",""19"",""DHT11"""
"2024-12-19 20:20:45.132717000,""32"",""20"",""DHT11"""
"2024-12-19 17:27:45.652615000,""1"",""20"",""DHT11"""
"2024-12-19 17:11:49.749303000,""37"",""19"",""DHT11"""
"2024-12-19 20:27:24.187786000,""28"",""19"",""DHT11"""
"2024-12-19 17:27:08.970687000,""6"",""20"",""DHT11"""
"2024-12-19 20:07:26.834240000,""34"",""19"",""DHT11"""
"2024-12-19 20:03:17.918282000,""5"",""19"",""DHT11"""
"2024-12-19 00:47:01.083646000,""23"",""20"",""DHT11"""
"2024-12-19 20:21:10.820603000,""26"",""20"",""DHT11"""
"2024-12-19 17:26:39.773938000,""37"",""20"",""DHT11"""
"2024-12-19 17:33:26.471988000,""37"",""20"",""DHT11"""
"2024-12-19 17:17:36.346693000,""1"",""20"",""DHT11"""
"2024-12-19 17:32:53.851802000,""37"",""20"",""DHT11"""
"2024-12-19 20:21:23.742018000,""33"",""20"",""DHT11"""
"2024-12-19 20:02:31.741696000,""35"",""19"",""DHT11"""
"2024-12-19 20:14:31.694753000,""28"",""19"",""DHT11"""
"2024-12-19 20:21:47.324398000,""28"",""19"",""DHT11"""
"2024-12-19 17:30:25.847228000,""4"",""20"",""DHT11"""
"2024-12-19 20:26:03.030921000,""33"",""19"",""DHT11"""
"2024-12-19 00:46:51.234966000,""23"",""20"",""DHT11"""
"2024-12-19 17:34:13.569943000,""35"",""20"",""DHT11"""
"2024-12-19 20:24:22.238596000,""27"",""19"",""DHT11"""
"2024-12-19 20:23:43.924594000,""3"",""19"",""DHT11"""
"2024-12-19 17:12:41.489997000,""37"",""19"",""DHT11"""
"2024-12-19 17:17:11.912171000,""37"",""20"",""DHT11"""
"2024-12-19 20:18:40.518881000,""32"",""20"",""DHT11"""
"2024-12-19 00:46:37.586977000,""23"",""20"",""DHT11"""
"2024-12-19 20:08:59.463789000,""32"",""19"",""DHT11"""
"2024-12-19 20:14:51.059472000,""2"",""19"",""DHT11"""
"2024-12-19 17:24:54.067634000,""35"",""20"",""DHT11"""
"2024-12-19 20:12:19.584914000,""31"",""19"",""DHT11"""
"2024-12-19 20:13:28.939505000,""28"",""19"",""DHT11"""
"2024-12-19 20:06:59.848959000,""34"",""19"",""DHT11"""
"2024-12-19 17:34:47.743904000,""32"",""20"",""DHT11"""
"2024-12-19 20:05:09.351544000,""33"",""19"",""DHT11"""
"2024-12-19 17:22:01.957692000,""3"",""19"",""DHT11"""
"2024-12-19 20:13:41.243016000,""31"",""19"",""DHT11"""
"2024-12-19 20:09:06.919799000,""31"",""19"",""DHT11"""
"2024-12-19 20:07:54.591689000,""32"",""19"",""DHT11"""
"2024-12-19 20:02:15.079245000,""1"",""19"",""DHT11"""
"2024-12-19 17:35:34.403271000,""35"",""19"",""DHT11"""
"2024-12-19 20:25:00.219880000,""34"",""19"",""DHT11"""
"2024-12-19 20:04:42.396533000,""32"",""19"",""DHT11"""
"2024-12-19 17:14:25.463355000,""33"",""20"",""DHT11"""
"2024-12-19 00:46:17.465821000,""23"",""20"",""DHT11"""
"2024-12-19 00:47:47.009092000,""23"",""20"",""DHT11"""
"2024-12-19 20:09:27.594786000,""33"",""19"",""DHT11"""
"2024-12-19 17:07:28.700804000,""7"",""19"",""DHT11"""
"2024-12-19 20:10:54.512263000,""33"",""19"",""DHT11"""
"2024-12-19 20:15:23.956017000,""27"",""19"",""DHT11"""
"2024-12-19 17:22:21.160660000,""3"",""20"",""DHT11"""
"2024-12-19 20:01:55.364418000,""1"",""19"",""DHT11"""
"2024-12-19 17:13:20.762204000,""35"",""19"",""DHT11"""
"2024-12-19 17:34:33.712200000,""37"",""20"",""DHT11"""
"2024-12-19 20:25:40.151732000,""31"",""19"",""DHT11"""
"2024-12-19 17:29:08.163787000,""1"",""20"",""DHT11"""
"2024-12-19 20:01:58.398416000,""3"",""19"",""DHT11"""
"2024-12-19 17:24:18.980480000,""35"",""20"",""DHT11"""
"2024-12-19 17:25:23.850053000,""34"",""20"",""DHT11"""
"2024-12-19 20:15:21.054211000,""5"",""19"",""DHT11"""
"2024-12-19 17:23:08.185697000,""37"",""20"",""DHT11"""
"2024-12-19 17:15:06.662024000,""37"",""20"",""DHT11"""
"2024-12-19 20:17:29.329074000,""1"",""20"",""DHT11"""
"2024-12-19 20:08:42.375647000,""33"",""19"",""DHT11"""
"2024-12-19 20:22:46.892782000,""4"",""19"",""DHT11"""
"2024-12-19 17:33:20.398214000,""37"",""20"",""DHT11"""
"2024-12-19 20:14:48.022427000,""32"",""19"",""DHT11"""
"2024-12-19 20:02:14.943467000,""4"",""19"",""DHT11"""
"2024-12-19 20:17:59.795970000,""3"",""20"",""DHT11"""
"2024-12-19 20:06:56.431285000,""33"",""19"",""DHT11"""
"2024-12-19 20:06:22.649519000,""33"",""19"",""DHT11"""
"2024-12-19 20:05:50.017177000,""31"",""19"",""DHT11"""
"2024-12-19 20:03:36.916043000,""34"",""19"",""DHT11"""
"2024-12-19 17:26:52.307170000,""5"",""20"",""DHT11"""
"2024-12-19 17:27:55.904868000,""37"",""20"",""DHT11"""
"2024-12-19 17:11:38.763715000,""37"",""19"",""DHT11"""
"2024-12-19 17:34:04.452283000,""33"",""20"",""DHT11"""
"2024-12-19 17:27:04.183503000,""37"",""20"",""DHT11"""
"2024-12-19 20:12:34.385461000,""34"",""19"",""DHT11"""
"2024-12-19 17:28:17.928221000,""37"",""20"",""DHT11"""
"2024-12-19 17:23:39.901472000,""33"",""20"",""DHT11"""
"2024-12-19 17:26:53.821894000,""35"",""20"",""DHT11"""
"2024-12-19 17:34:44.713390000,""34"",""20"",""DHT11"""
"2024-12-19 20:20:09.088178000,""37"",""20"",""DHT11"""
"2024-12-19 17:26:17.357426000,""1"",""20"",""DHT11"""
"2024-12-19 20:25:19.231918000,""26"",""19"",""DHT11"""
"2024-12-19 00:45:23.841568000,""20"",""19"",""DHT11"""
"2024-12-19 20:09:14.905036000,""28"",""20"",""DHT11"""
"2024-12-19 20:03:10.464186000,""32"",""19"",""DHT11"""
"2024-12-19 20:20:05.922181000,""28"",""20"",""DHT11"""
"2024-12-19 20:11:33.285217000,""33"",""19"",""DHT11"""
"2024-12-19 20:04:43.535680000,""32"",""19"",""DHT11"""
"2024-12-19 17:17:07.120094000,""34"",""20"",""DHT11"""
"2024-12-19 20:27:30.036397000,""28"",""19"",""DHT11"""
"2024-12-19 20:24:37.420392000,""31"",""19"",""DHT11"""
"2024-12-19 20:11:14.658090000,""31"",""19"",""DHT11"""
"2024-12-19 17:12:00.504117000,""37"",""19"",""DHT11"""
"2024-12-19 20:11:14.278557000,""32"",""19"",""DHT11"""
"2024-12-19 17:21:32.403924000,""1"",""19"",""DHT11"""
"2024-12-19 20:01:09.107732000,""7"",""19"",""DHT11"""
"2024-12-19 17:26:51.929995000,""7"",""20"",""DHT11"""
"2024-12-19 17:13:06.721581000,""35"",""19"",""DHT11"""
"2024-12-19 17:12:06.807330000,""7"",""19"",""DHT11"""
"2024-12-19 17:35:30.984907000,""33"",""19"",""DHT11"""
"2024-12-19 17:24:30.752683000,""1"",""20"",""DHT11"""
"2024-12-19 17:24:13.286770000,""35"",""20"",""DHT11"""
"2024-12-19 17:28:38.835494000,""1"",""20"",""DHT11"""
"2024-12-19 20:06:58.329813000,""34"",""19"",""DHT11"""
"2024-12-19 20:12:26.419637000,""34"",""20"",""DHT11"""
"2024-12-19 00:45:12.229593000,""23"",""19"",""DHT11"""
"2024-12-19 17:16:31.720937000,""37"",""20"",""DHT11"""
"2024-12-19 20:24:24.891455000,""28"",""19"",""DHT11"""
"2024-12-19 17:16:06.631733000,""37"",""20"",""DHT11"""
"2024-12-19 00:45:41.420505000,""20"",""19"",""DHT11"""
"2024-12-19 20:08:37.060245000,""33"",""19"",""DHT11"""
"2024-12-19 20:08:42.754953000,""32"",""19"",""DHT11"""
"2024-12-19 20:23:54.151913000,""28"",""19"",""DHT11"""
"2024-12-19 17:28:35.173207000,""37"",""20"",""DHT11"""
"2024-12-19 20:19:45.844490000,""3"",""20"",""DHT11"""
"2024-12-19 20:24:22.616810000,""1"",""19"",""DHT11"""
"2024-12-19 17:27:25.267730000,""7"",""20"",""DHT11"""
"2024-12-19 17:15:39.425274000,""37"",""20"",""DHT11"""
"2024-12-19 20:17:55.469980000,""8"",""20"",""DHT11"""
"2024-12-19 00:47:11.945652000,""23"",""20"",""DHT11"""
"2024-12-19 17:11:37.004949000,""1"",""19"",""DHT11"""
"2024-12-19 20:05:36.325484000,""33"",""19"",""DHT11"""
"2024-12-19 17:12:49.685563000,""37"",""19"",""DHT11"""
"2024-12-19 00:45:58.109446000,""15"",""19"",""DHT11"""
"2024-12-19 20:02:55.894541000,""35"",""19"",""DHT11"""
"2024-12-19 17:17:22.917663000,""37"",""20"",""DHT11"""
"2024-12-19 17:14:50.127111000,""37"",""20"",""DHT11"""
"2024-12-19 17:22:43.401683000,""1"",""20"",""DHT11"""
"2024-12-19 17:30:57.345306000,""37"",""20"",""DHT11"""
"2024-12-19 17:22:29.745988000,""1"",""20"",""DHT11"""
"2024-12-19 20:08:09.996620000,""31"",""19"",""DHT11"""
"2024-12-19 20:04:36.327215000,""4"",""19"",""DHT11"""
"2024-12-19 17:31:53.866871000,""6"",""20"",""DHT11"""
"2024-12-19 20:00:36.162231000,""37"",""19"",""DHT11"""
"2024-12-19 17:12:11.495282000,""7"",""19"",""DHT11"""
"2024-12-19 00:47:20.052794000,""23"",""20"",""DHT11"""
"2024-12-19 20:19:57.588147000,""33"",""20"",""DHT11"""
"2024-12-19 20:15:42.330986000,""5"",""19"",""DHT11"""
"2024-12-19 20:08:22.642633000,""32"",""19"",""DHT11"""
"2024-12-19 20:10:39.707239000,""1"",""20"",""DHT11"""
"2024-12-19 17:28:03.253360000,""6"",""20"",""DHT11"""
"2024-12-19 20:26:38.194189000,""33"",""19"",""DHT11"""
"2024-12-19 17:24:40.636572000,""34"",""20"",""DHT11"""
"2024-12-19 17:32:48.926800000,""32"",""20"",""DHT11"""
"2024-12-19 17:15:35.872845000,""37"",""20"",""DHT11"""
"2024-12-19 17:12:38.446091000,""37"",""19"",""DHT11"""
"2024-12-19 17:27:19.587725000,""37"",""20"",""DHT11"""
"2024-12-19 17:13:24.317639000,""37"",""19"",""DHT11"""
"2024-12-19 17:33:02.572373000,""1"",""20"",""DHT11"""
"2024-12-19 20:17:30.089178000,""28"",""20"",""DHT11"""
"2024-12-19 17:31:08.333231000,""35"",""20"",""DHT11"""
"2024-12-19 17:35:26.807661000,""32"",""19"",""DHT11"""
"2024-12-19 17:11:16.165583000,""37"",""19"",""DHT11"""
"2024-12-19 00:46:27.713756000,""23"",""20"",""DHT11"""
"2024-12-19 17:07:20.749382000,""1"",""19"",""DHT11"""
"2024-12-19 20:01:48.528269000,""2"",""19"",""DHT11"""
"2024-12-19 20:16:30.088457000,""3"",""20"",""DHT11"""
"2024-12-19 20:02:17.732154000,""5"",""19"",""DHT11"""
"2024-12-19 00:46:56.159188000,""25"",""20"",""DHT11"""
"2024-12-19 17:18:04.079522000,""35"",""20"",""DHT11"""
"2024-12-19 20:15:15.358198000,""31"",""19"",""DHT11"""
"2024-12-19 20:22:16.903853000,""31"",""19"",""DHT11"""
"2024-12-19 17:25:18.540852000,""35"",""20"",""DHT11"""
"2024-12-19 20:20:36.265687000,""31"",""20"",""DHT11"""
"2024-12-19 20:24:08.188022000,""32"",""19"",""DHT11"""
"2024-12-19 20:21:43.905702000,""27"",""19"",""DHT11"""
"2024-12-19 20:01:21.239232000,""37"",""19"",""DHT11"""
"2024-12-19 20:06:25.304553000,""35"",""19"",""DHT11"""
